geo,year,sector,co2_kt,sec,coverage
SI,1991,CRF1A2,3053.27,manufacturing,covered
SI,1992,CRF1A2,2564.89,manufacturing,covered
SI,1993,CRF1A2,2498.56,manufacturing,covered
SI,1994,CRF1A2,2660.13,manufacturing,covered
SI,1995,CRF1A2,2606.67,manufacturing,covered
SI,1996,CRF1A2,2497.01,manufacturing,covered
SI,1997,CRF1A2,2274.67,manufacturing,covered
SI,1998,CRF1A2,2254.32,manufacturing,covered
SI,1999,CRF1A2,2275.34,manufacturing,covered
SI,2000,CRF1A2,2270.2,manufacturing,covered
SI,2001,CRF1A2,2188.9,manufacturing,covered
SI,2002,CRF1A2,2220.79,manufacturing,covered
SI,2003,CRF1A2,2150.98,manufacturing,covered
SI,2004,CRF1A2,2299.86,manufacturing,covered
SI,2005,CRF1A2,2437.47,manufacturing,covered
SI,2006,CRF1A2,2567.52,manufacturing,covered
SI,2007,CRF1A2,2335.11,manufacturing,covered
SI,2008,CRF1A2,2306.06,manufacturing,covered
SI,2009,CRF1A2,1932.98,manufacturing,covered
SI,2010,CRF1A2,1911.58,manufacturing,covered
SI,2011,CRF1A2,1714.8,manufacturing,covered
SI,2012,CRF1A2,1646.36,manufacturing,covered
SI,2013,CRF1A2,1641.11,manufacturing,covered
SI,2014,CRF1A2,1645.33,manufacturing,covered
SI,2015,CRF1A2,1591.0,manufacturing,covered
SI,2016,CRF1A2,1602.03,manufacturing,covered
SI,2017,CRF1A2,1682.71,manufacturing,covered
SI,2018,CRF1A2,1804.3,manufacturing,covered
SI,2019,CRF1A2,1731.48,manufacturing,covered
SI,2020,CRF1A2,1689.79,manufacturing,covered
SI,2021,CRF1A2,1719.19,manufacturing,covered
SI,2022,CRF1A2,1596.13,manufacturing,covered
SI,2023,CRF1A2,1491.97,manufacturing,covered
SI,2024,CRF1A2,1473.91,manufacturing,covered
SK,1990,CRF1A2,16027.09,manufacturing,covered
SK,1991,CRF1A2,14724.13,manufacturing,covered
SK,1992,CRF1A2,13622.84,manufacturing,covered
SK,1993,CRF1A2,12844.21,manufacturing,covered
SK,1994,CRF1A2,12209.85,manufacturing,covered
SK,1995,CRF1A2,11760.49,manufacturing,covered
SK,1996,CRF1A2,11316.42,manufacturing,covered
SK,1997,CRF1A2,10951.23,manufacturing,covered
SK,1998,CRF1A2,10299.93,manufacturing,covered
SK,1999,CRF1A2,9745.89,manufacturing,covered
SK,2000,CRF1A2,9389.72,manufacturing,covered
SK,2001,CRF1A2,9449.47,manufacturing,covered
SK,2002,CRF1A2,8329.54,manufacturing,covered
SK,2003,CRF1A2,9186.66,manufacturing,covered
SK,2004,CRF1A2,8516.43,manufacturing,covered
SK,2005,CRF1A2,8530.17,manufacturing,covered
SK,2006,CRF1A2,9155.17,manufacturing,covered
SK,2007,CRF1A2,8266.1,manufacturing,covered
SK,2008,CRF1A2,8091.14,manufacturing,covered
SK,2009,CRF1A2,7657.24,manufacturing,covered
SK,2010,CRF1A2,7612.51,manufacturing,covered
SK,2011,CRF1A2,8748.59,manufacturing,covered
SK,2012,CRF1A2,6985.85,manufacturing,covered
SK,2013,CRF1A2,7130.73,manufacturing,covered
SK,2014,CRF1A2,7249.29,manufacturing,covered
SK,2015,CRF1A2,6713.23,manufacturing,covered
SK,2016,CRF1A2,6660.33,manufacturing,covered
SK,2017,CRF1A2,7082.91,manufacturing,covered
SK,2018,CRF1A2,7580.54,manufacturing,covered
SK,2019,CRF1A2,6278.55,manufacturing,covered
SK,2020,CRF1A2,5882.12,manufacturing,covered
SK,2021,CRF1A2,6983.44,manufacturing,covered
SK,2022,CRF1A2,5873.92,manufacturing,covered
SK,2023,CRF1A2,5627.04,manufacturing,covered
SK,2024,CRF1A2,5392.38,manufacturing,covered
TR,1990,CRF1A2,37003.99,manufacturing,covered
TR,1991,CRF1A2,40161.67,manufacturing,covered
TR,1992,CRF1A2,39167.89,manufacturing,covered
TR,1993,CRF1A2,39832.38,manufacturing,covered
TR,1994,CRF1A2,35740.92,manufacturing,covered
TR,1995,CRF1A2,39842.82,manufacturing,covered
TR,1996,CRF1A2,50376.21,manufacturing,covered
TR,1997,CRF1A2,55793.93,manufacturing,covered
TR,1998,CRF1A2,55221.22,manufacturing,covered
TR,1999,CRF1A2,47157.76,manufacturing,covered
TR,2000,CRF1A2,57657.32,manufacturing,covered
TR,2001,CRF1A2,45469.59,manufacturing,covered
TR,2002,CRF1A2,56855.7,manufacturing,covered
TR,2003,CRF1A2,66387.6,manufacturing,covered
TR,2004,CRF1A2,63557.97,manufacturing,covered
TR,2005,CRF1A2,62731.09,manufacturing,covered
TR,2006,CRF1A2,69749.05,manufacturing,covered
TR,2007,CRF1A2,71520.7,manufacturing,covered
TR,2008,CRF1A2,47168.69,manufacturing,covered
TR,2009,CRF1A2,46033.98,manufacturing,covered
TR,2010,CRF1A2,52128.6,manufacturing,covered
TR,2011,CRF1A2,52389.66,manufacturing,covered
TR,2012,CRF1A2,60835.54,manufacturing,covered
TR,2013,CRF1A2,52777.16,manufacturing,covered
TR,2014,CRF1A2,54236.81,manufacturing,covered
TR,2015,CRF1A2,59361.53,manufacturing,covered
TR,2016,CRF1A2,59840.74,manufacturing,covered
TR,2017,CRF1A2,59956.8,manufacturing,covered
TR,2018,CRF1A2,60949.15,manufacturing,covered
TR,2019,CRF1A2,56073.91,manufacturing,covered
TR,2020,CRF1A2,61908.74,manufacturing,covered
TR,2021,CRF1A2,68558.02,manufacturing,covered
TR,2022,CRF1A2,65224.59,manufacturing,covered
TR,2023,CRF1A2,61577.8,manufacturing,covered
TR,2024,CRF1A2,66453.75,manufacturing,covered
AT,1990,CRF1A3B,13280.26,road_transport,uncovered
AT,1991,CRF1A3B,14750.0,road_transport,uncovered
AT,1992,CRF1A3B,14725.09,road_transport,uncovered
AT,1993,CRF1A3B,14864.88,road_transport,uncovered
AT,1994,CRF1A3B,14912.85,road_transport,uncovered
AT,1995,CRF1A3B,15184.52,road_transport,uncovered
AT,1996,CRF1A3B,16746.27,road_transport,uncovered
AT,1997,CRF1A3B,15763.33,road_transport,uncovered
AT,1998,CRF1A3B,17740.15,road_transport,uncovered
AT,1999,CRF1A3B,17124.08,road_transport,uncovered
AT,2000,CRF1A3B,18031.83,road_transport,uncovered
AT,2001,CRF1A3B,19370.59,road_transport,uncovered
AT,2002,CRF1A3B,21495.31,road_transport,uncovered
AT,2003,CRF1A3B,23239.08,road_transport,uncovered
AT,2004,CRF1A3B,23747.96,road_transport,uncovered
AT,2005,CRF1A3B,24091.41,road_transport,uncovered
AT,2006,CRF1A3B,22724.57,road_transport,uncovered
AT,2007,CRF1A3B,22927.51,road_transport,uncovered
AT,2008,CRF1A3B,21494.83,road_transport,uncovered
AT,2009,CRF1A3B,20878.31,road_transport,uncovered
AT,2010,CRF1A3B,21664.58,road_transport,uncovered
AT,2011,CRF1A3B,20924.08,road_transport,uncovered
AT,2012,CRF1A3B,20857.01,road_transport,uncovered
AT,2013,CRF1A3B,21891.45,road_transport,uncovered
AT,2014,CRF1A3B,21291.93,road_transport,uncovered
AT,2015,CRF1A3B,21704.72,road_transport,uncovered
AT,2016,CRF1A3B,22545.78,road_transport,uncovered
AT,2017,CRF1A3B,23182.28,road_transport,uncovered
AT,2018,CRF1A3B,23337.48,road_transport,uncovered
AT,2019,CRF1A3B,23414.28,road_transport,uncovered
AT,2020,CRF1A3B,20303.98,road_transport,uncovered
AT,2021,CRF1A3B,21171.47,road_transport,uncovered
AT,2022,CRF1A3B,20206.27,road_transport,uncovered
AT,2023,CRF1A3B,19414.69,road_transport,uncovered
AT,2024,CRF1A3B,18869.12,road_transport,uncovered
BE,1990,CRF1A3B,19675.29,road_transport,uncovered
BE,1991,CRF1A3B,19868.15,road_transport,uncovered
BE,1992,CRF1A3B,20617.65,road_transport,uncovered
BE,1993,CRF1A3B,21129.25,road_transport,uncovered
BE,1994,CRF1A3B,21613.5,road_transport,uncovered
BE,1995,CRF1A3B,21690.37,road_transport,uncovered
BE,1996,CRF1A3B,22105.82,road_transport,uncovered
BE,1997,CRF1A3B,22358.09,road_transport,uncovered
BE,1998,CRF1A3B,23045.8,road_transport,uncovered
BE,1999,CRF1A3B,23352.02,road_transport,uncovered
BE,2000,CRF1A3B,23710.19,road_transport,uncovered
BE,2001,CRF1A3B,24305.81,road_transport,uncovered
BE,2002,CRF1A3B,24619.54,road_transport,uncovered
BE,2003,CRF1A3B,25174.84,road_transport,uncovered
BE,2004,CRF1A3B,26226.17,road_transport,uncovered
BE,2005,CRF1A3B,25501.24,road_transport,uncovered
BE,2006,CRF1A3B,26122.89,road_transport,uncovered
BE,2007,CRF1A3B,26926.11,road_transport,uncovered
BE,2008,CRF1A3B,27000.72,road_transport,uncovered
BE,2009,CRF1A3B,26304.04,road_transport,uncovered
BE,2010,CRF1A3B,25426.36,road_transport,uncovered
BE,2011,CRF1A3B,25054.59,road_transport,uncovered
BE,2012,CRF1A3B,24292.33,road_transport,uncovered
BE,2013,CRF1A3B,23816.48,road_transport,uncovered
BE,2014,CRF1A3B,24157.36,road_transport,uncovered
BE,2015,CRF1A3B,25786.71,road_transport,uncovered
BE,2016,CRF1A3B,25534.28,road_transport,uncovered
BE,2017,CRF1A3B,24951.47,road_transport,uncovered
BE,2018,CRF1A3B,25089.54,road_transport,uncovered
BE,2019,CRF1A3B,24818.91,road_transport,uncovered
BE,2020,CRF1A3B,20634.69,road_transport,uncovered
BE,2021,CRF1A3B,22829.71,road_transport,uncovered
BE,2022,CRF1A3B,22996.06,road_transport,uncovered
BE,2023,CRF1A3B,23435.8,road_transport,uncovered
BE,2024,CRF1A3B,23711.01,road_transport,uncovered
BG,1990,CRF1A3B,5786.4,road_transport,uncovered
BG,1991,CRF1A3B,3181.46,road_transport,uncovered
BG,1992,CRF1A3B,3442.83,road_transport,uncovered
BG,1993,CRF1A3B,3903.85,road_transport,uncovered
BG,1994,CRF1A3B,3621.06,road_transport,uncovered
BG,1995,CRF1A3B,3929.39,road_transport,uncovered
BG,1996,CRF1A3B,3947.79,road_transport,uncovered
BG,1997,CRF1A3B,4021.53,road_transport,uncovered
BG,1998,CRF1A3B,4994.68,road_transport,uncovered
BG,1999,CRF1A3B,5159.53,road_transport,uncovered
BG,2000,CRF1A3B,4845.45,road_transport,uncovered
BG,2001,CRF1A3B,5016.73,road_transport,uncovered
BG,2002,CRF1A3B,5301.59,road_transport,uncovered
BG,2003,CRF1A3B,6025.74,road_transport,uncovered
BG,2004,CRF1A3B,6466.76,road_transport,uncovered
BG,2005,CRF1A3B,7097.74,road_transport,uncovered
BG,2006,CRF1A3B,7525.93,road_transport,uncovered
BG,2007,CRF1A3B,7247.68,road_transport,uncovered
BG,2008,CRF1A3B,7708.53,road_transport,uncovered
BG,2009,CRF1A3B,7675.69,road_transport,uncovered
BG,2010,CRF1A3B,7472.76,road_transport,uncovered
BG,2011,CRF1A3B,7495.32,road_transport,uncovered
BG,2012,CRF1A3B,7836.0,road_transport,uncovered
BG,2013,CRF1A3B,6850.05,road_transport,uncovered
BG,2014,CRF1A3B,7865.2,road_transport,uncovered
BG,2015,CRF1A3B,8671.24,road_transport,uncovered
BG,2016,CRF1A3B,8792.92,road_transport,uncovered
BG,2017,CRF1A3B,8865.49,road_transport,uncovered
BG,2018,CRF1A3B,9164.27,road_transport,uncovered
BG,2019,CRF1A3B,9515.4,road_transport,uncovered
BG,2020,CRF1A3B,8993.12,road_transport,uncovered
BG,2021,CRF1A3B,9635.38,road_transport,uncovered
BG,2022,CRF1A3B,9584.71,road_transport,uncovered
BG,2023,CRF1A3B,9775.34,road_transport,uncovered
BG,2024,CRF1A3B,10356.14,road_transport,uncovered
CH,1990,CRF1A3B,13960.35,road_transport,uncovered
CH,1991,CRF1A3B,14460.5,road_transport,uncovered
CH,1992,CRF1A3B,14772.29,road_transport,uncovered
CH,1993,CRF1A3B,13721.28,road_transport,uncovered
CH,1994,CRF1A3B,13901.22,road_transport,uncovered
CH,1995,CRF1A3B,13602.85,road_transport,uncovered
CH,1996,CRF1A3B,13663.71,road_transport,uncovered
CH,1997,CRF1A3B,14222.84,road_transport,uncovered
CH,1998,CRF1A3B,14446.02,road_transport,uncovered
CH,1999,CRF1A3B,15051.77,road_transport,uncovered
CH,2000,CRF1A3B,15307.78,road_transport,uncovered
CH,2001,CRF1A3B,15046.95,road_transport,uncovered
CH,2002,CRF1A3B,14963.93,road_transport,uncovered
CH,2003,CRF1A3B,15153.94,road_transport,uncovered
CH,2004,CRF1A3B,15283.33,road_transport,uncovered
CH,2005,CRF1A3B,15381.17,road_transport,uncovered
CH,2006,CRF1A3B,15473.37,road_transport,uncovered
CH,2007,CRF1A3B,15794.59,road_transport,uncovered
CH,2008,CRF1A3B,16160.61,road_transport,uncovered
CH,2009,CRF1A3B,15981.06,road_transport,uncovered
CH,2010,CRF1A3B,15878.46,road_transport,uncovered
CH,2011,CRF1A3B,15691.88,road_transport,uncovered
CH,2012,CRF1A3B,15807.36,road_transport,uncovered
CH,2013,CRF1A3B,15747.84,road_transport,uncovered
CH,2014,CRF1A3B,15612.2,road_transport,uncovered
CH,2015,CRF1A3B,14889.0,road_transport,uncovered
CH,2016,CRF1A3B,14749.43,road_transport,uncovered
CH,2017,CRF1A3B,14505.55,road_transport,uncovered
CH,2018,CRF1A3B,14516.96,road_transport,uncovered
CH,2019,CRF1A3B,14471.57,road_transport,uncovered
CH,2020,CRF1A3B,13219.69,road_transport,uncovered
CH,2021,CRF1A3B,13439.67,road_transport,uncovered
CH,2022,CRF1A3B,13238.76,road_transport,uncovered
CH,2023,CRF1A3B,13272.59,road_transport,uncovered
CH,2024,CRF1A3B,12975.65,road_transport,uncovered
CY,1990,CRF1A3B,1191.24,road_transport,uncovered
CY,1991,CRF1A3B,1188.3,road_transport,uncovered
CY,1992,CRF1A3B,1335.61,road_transport,uncovered
CY,1993,CRF1A3B,1354.86,road_transport,uncovered
CY,1994,CRF1A3B,1409.44,road_transport,uncovered
CY,1995,CRF1A3B,1495.97,road_transport,uncovered
CY,1996,CRF1A3B,1547.32,road_transport,uncovered
CY,1997,CRF1A3B,1614.56,road_transport,uncovered
CY,1998,CRF1A3B,1691.4,road_transport,uncovered
CY,1999,CRF1A3B,1736.41,road_transport,uncovered
CY,2000,CRF1A3B,1778.17,road_transport,uncovered
CY,2001,CRF1A3B,1836.08,road_transport,uncovered
CY,2002,CRF1A3B,1820.27,road_transport,uncovered
CY,2003,CRF1A3B,1929.41,road_transport,uncovered
CY,2004,CRF1A3B,2035.28,road_transport,uncovered
CY,2005,CRF1A3B,2077.15,road_transport,uncovered
CY,2006,CRF1A3B,2067.89,road_transport,uncovered
CY,2007,CRF1A3B,2208.51,road_transport,uncovered
CY,2008,CRF1A3B,2298.5,road_transport,uncovered
CY,2009,CRF1A3B,2302.18,road_transport,uncovered
CY,2010,CRF1A3B,2349.62,road_transport,uncovered
CY,2011,CRF1A3B,2285.01,road_transport,uncovered
CY,2012,CRF1A3B,2111.94,road_transport,uncovered
CY,2013,CRF1A3B,1901.22,road_transport,uncovered
CY,2014,CRF1A3B,1834.59,road_transport,uncovered
CY,2015,CRF1A3B,1897.21,road_transport,uncovered
CY,2016,CRF1A3B,2015.5,road_transport,uncovered
CY,2017,CRF1A3B,2078.32,road_transport,uncovered
CY,2018,CRF1A3B,2089.11,road_transport,uncovered
CY,2019,CRF1A3B,2115.5,road_transport,uncovered
CY,2020,CRF1A3B,1894.74,road_transport,uncovered
CY,2021,CRF1A3B,2026.88,road_transport,uncovered
CY,2022,CRF1A3B,1993.68,road_transport,uncovered
CY,2023,CRF1A3B,2055.05,road_transport,uncovered
CY,2024,CRF1A3B,2078.65,road_transport,uncovered
CZ,1990,CRF1A3B,10251.31,road_transport,uncovered
CZ,1991,CRF1A3B,9343.59,road_transport,uncovered
CZ,1992,CRF1A3B,9778.8,road_transport,uncovered
CZ,1993,CRF1A3B,9452.16,road_transport,uncovered
CZ,1994,CRF1A3B,10349.14,road_transport,uncovered
CZ,1995,CRF1A3B,9601.1,road_transport,uncovered
CZ,1996,CRF1A3B,9817.82,road_transport,uncovered
CZ,1997,CRF1A3B,9747.55,road_transport,uncovered
CZ,1998,CRF1A3B,11051.18,road_transport,uncovered
CZ,1999,CRF1A3B,11270.1,road_transport,uncovered
CZ,2000,CRF1A3B,11415.37,road_transport,uncovered
CZ,2001,CRF1A3B,12268.53,road_transport,uncovered
CZ,2002,CRF1A3B,12854.72,road_transport,uncovered
CZ,2003,CRF1A3B,14641.16,road_transport,uncovered
CZ,2004,CRF1A3B,15404.71,road_transport,uncovered
CZ,2005,CRF1A3B,16722.17,road_transport,uncovered
CZ,2006,CRF1A3B,17033.79,road_transport,uncovered
CZ,2007,CRF1A3B,17916.79,road_transport,uncovered
CZ,2008,CRF1A3B,17698.47,road_transport,uncovered
CZ,2009,CRF1A3B,17125.43,road_transport,uncovered
CZ,2010,CRF1A3B,16127.8,road_transport,uncovered
CZ,2011,CRF1A3B,15974.5,road_transport,uncovered
CZ,2012,CRF1A3B,15761.31,road_transport,uncovered
CZ,2013,CRF1A3B,15646.48,road_transport,uncovered
CZ,2014,CRF1A3B,16150.88,road_transport,uncovered
CZ,2015,CRF1A3B,16912.77,road_transport,uncovered
CZ,2016,CRF1A3B,17645.83,road_transport,uncovered
CZ,2017,CRF1A3B,18113.82,road_transport,uncovered
CZ,2018,CRF1A3B,18310.93,road_transport,uncovered
CZ,2019,CRF1A3B,18472.79,road_transport,uncovered
CZ,2020,CRF1A3B,17183.99,road_transport,uncovered
CZ,2021,CRF1A3B,18429.76,road_transport,uncovered
CZ,2022,CRF1A3B,18909.6,road_transport,uncovered
CZ,2023,CRF1A3B,19435.36,road_transport,uncovered
CZ,2024,CRF1A3B,20152.39,road_transport,uncovered
DE,1990,CRF1A3B,151889.81,road_transport,uncovered
DE,1991,CRF1A3B,155595.15,road_transport,uncovered
DE,1992,CRF1A3B,161489.78,road_transport,uncovered
DE,1993,CRF1A3B,165982.57,road_transport,uncovered
DE,1994,CRF1A3B,162377.14,road_transport,uncovered
DE,1995,CRF1A3B,166451.97,road_transport,uncovered
DE,1996,CRF1A3B,166484.91,road_transport,uncovered
DE,1997,CRF1A3B,167393.05,road_transport,uncovered
DE,1998,CRF1A3B,170835.3,road_transport,uncovered
DE,1999,CRF1A3B,176348.42,road_transport,uncovered
DE,2000,CRF1A3B,172541.33,road_transport,uncovered
DE,2001,CRF1A3B,169013.72,road_transport,uncovered
DE,2002,CRF1A3B,167277.59,road_transport,uncovered
DE,2003,CRF1A3B,160359.96,road_transport,uncovered
DE,2004,CRF1A3B,160329.86,road_transport,uncovered
DE,2005,CRF1A3B,153733.57,road_transport,uncovered
DE,2006,CRF1A3B,155007.55,road_transport,uncovered
DE,2007,CRF1A3B,145414.17,road_transport,uncovered
DE,2008,CRF1A3B,144777.91,road_transport,uncovered
DE,2009,CRF1A3B,144976.11,road_transport,uncovered
DE,2010,CRF1A3B,145430.38,road_transport,uncovered
DE,2011,CRF1A3B,147121.73,road_transport,uncovered
DE,2012,CRF1A3B,145739.66,road_transport,uncovered
DE,2013,CRF1A3B,149816.73,road_transport,uncovered
DE,2014,CRF1A3B,151444.02,road_transport,uncovered
DE,2015,CRF1A3B,154675.03,road_transport,uncovered
DE,2016,CRF1A3B,157431.8,road_transport,uncovered
DE,2017,CRF1A3B,160958.11,road_transport,uncovered
DE,2018,CRF1A3B,156409.22,road_transport,uncovered
DE,2019,CRF1A3B,157196.36,road_transport,uncovered
DE,2020,CRF1A3B,140845.57,road_transport,uncovered
DE,2021,CRF1A3B,142074.58,road_transport,uncovered
DE,2022,CRF1A3B,143302.86,road_transport,uncovered
DE,2023,CRF1A3B,139702.21,road_transport,uncovered
DE,2024,CRF1A3B,139371.62,road_transport,uncovered
DK,1990,CRF1A3B,9336.67,road_transport,uncovered
DK,1991,CRF1A3B,9748.61,road_transport,uncovered
DK,1992,CRF1A3B,9918.59,road_transport,uncovered
DK,1993,CRF1A3B,10040.12,road_transport,uncovered
DK,1994,CRF1A3B,10532.16,road_transport,uncovered
DK,1995,CRF1A3B,10624.78,road_transport,uncovered
DK,1996,CRF1A3B,10798.89,road_transport,uncovered
DK,1997,CRF1A3B,11007.65,road_transport,uncovered
DK,1998,CRF1A3B,11192.18,road_transport,uncovered
DK,1999,CRF1A3B,11334.75,road_transport,uncovered
DK,2000,CRF1A3B,11221.29,road_transport,uncovered
DK,2001,CRF1A3B,11247.93,road_transport,uncovered
DK,2002,CRF1A3B,11384.52,road_transport,uncovered
DK,2003,CRF1A3B,11850.04,road_transport,uncovered
DK,2004,CRF1A3B,12166.31,road_transport,uncovered
DK,2005,CRF1A3B,12268.42,road_transport,uncovered
DK,2006,CRF1A3B,12644.89,road_transport,uncovered
DK,2007,CRF1A3B,13239.71,road_transport,uncovered
DK,2008,CRF1A3B,12925.84,road_transport,uncovered
DK,2009,CRF1A3B,12223.21,road_transport,uncovered
DK,2010,CRF1A3B,12152.58,road_transport,uncovered
DK,2011,CRF1A3B,11872.83,road_transport,uncovered
DK,2012,CRF1A3B,11336.63,road_transport,uncovered
DK,2013,CRF1A3B,11147.1,road_transport,uncovered
DK,2014,CRF1A3B,11362.07,road_transport,uncovered
DK,2015,CRF1A3B,11582.04,road_transport,uncovered
DK,2016,CRF1A3B,11779.66,road_transport,uncovered
DK,2017,CRF1A3B,11952.26,road_transport,uncovered
DK,2018,CRF1A3B,12242.25,road_transport,uncovered
DK,2019,CRF1A3B,12042.83,road_transport,uncovered
DK,2020,CRF1A3B,11067.42,road_transport,uncovered
DK,2021,CRF1A3B,11208.05,road_transport,uncovered
DK,2022,CRF1A3B,11071.52,road_transport,uncovered
DK,2023,CRF1A3B,10974.08,road_transport,uncovered
DK,2024,CRF1A3B,9846.81,road_transport,uncovered
EE,1990,CRF1A3B,2234.91,road_transport,uncovered
EE,1991,CRF1A3B,2018.69,road_transport,uncovered
EE,1992,CRF1A3B,1013.11,road_transport,uncovered
EE,1993,CRF1A3B,1143.17,road_transport,uncovered
EE,1994,CRF1A3B,1444.89,road_transport,uncovered
EE,1995,CRF1A3B,1424.13,road_transport,uncovered
EE,1996,CRF1A3B,1488.36,road_transport,uncovered
EE,1997,CRF1A3B,1595.03,road_transport,uncovered
EE,1998,CRF1A3B,1633.31,road_transport,uncovered
EE,1999,CRF1A3B,1500.05,road_transport,uncovered
EE,2000,CRF1A3B,1482.02,road_transport,uncovered
EE,2001,CRF1A3B,1808.09,road_transport,uncovered
EE,2002,CRF1A3B,1891.19,road_transport,uncovered
EE,2003,CRF1A3B,1838.57,road_transport,uncovered
EE,2004,CRF1A3B,1897.19,road_transport,uncovered
EE,2005,CRF1A3B,1964.56,road_transport,uncovered
EE,2006,CRF1A3B,2105.4,road_transport,uncovered
EE,2007,CRF1A3B,2235.68,road_transport,uncovered
EE,2008,CRF1A3B,2187.41,road_transport,uncovered
EE,2009,CRF1A3B,1980.69,road_transport,uncovered
EE,2010,CRF1A3B,2064.35,road_transport,uncovered
EE,2011,CRF1A3B,2116.88,road_transport,uncovered
EE,2012,CRF1A3B,2156.94,road_transport,uncovered
EE,2013,CRF1A3B,2122.88,road_transport,uncovered
EE,2014,CRF1A3B,2142.33,road_transport,uncovered
EE,2015,CRF1A3B,2206.67,road_transport,uncovered
EE,2016,CRF1A3B,2271.56,road_transport,uncovered
EE,2017,CRF1A3B,2348.24,road_transport,uncovered
EE,2018,CRF1A3B,2375.4,road_transport,uncovered
EE,2019,CRF1A3B,2329.35,road_transport,uncovered
EE,2020,CRF1A3B,2162.75,road_transport,uncovered
EE,2021,CRF1A3B,2281.56,road_transport,uncovered
EE,2022,CRF1A3B,2353.31,road_transport,uncovered
EE,2023,CRF1A3B,2345.72,road_transport,uncovered
EE,2024,CRF1A3B,2373.03,road_transport,uncovered
EL,1990,CRF1A3B,11793.06,road_transport,uncovered
EL,1991,CRF1A3B,12631.88,road_transport,uncovered
EL,1992,CRF1A3B,12938.22,road_transport,uncovered
EL,1993,CRF1A3B,13238.69,road_transport,uncovered
EL,1994,CRF1A3B,13424.13,road_transport,uncovered
EL,1995,CRF1A3B,13856.47,road_transport,uncovered
EL,1996,CRF1A3B,14524.38,road_transport,uncovered
EL,1997,CRF1A3B,14863.72,road_transport,uncovered
EL,1998,CRF1A3B,15612.53,road_transport,uncovered
EL,1999,CRF1A3B,15892.14,road_transport,uncovered
EL,2000,CRF1A3B,16087.03,road_transport,uncovered
EL,2001,CRF1A3B,16437.98,road_transport,uncovered
EL,2002,CRF1A3B,17043.38,road_transport,uncovered
EL,2003,CRF1A3B,18076.63,road_transport,uncovered
EL,2004,CRF1A3B,18193.26,road_transport,uncovered
EL,2005,CRF1A3B,18681.69,road_transport,uncovered
EL,2006,CRF1A3B,19109.11,road_transport,uncovered
EL,2007,CRF1A3B,19881.39,road_transport,uncovered
EL,2008,CRF1A3B,19445.44,road_transport,uncovered
EL,2009,CRF1A3B,21295.88,road_transport,uncovered
EL,2010,CRF1A3B,19187.88,road_transport,uncovered
EL,2011,CRF1A3B,17545.19,road_transport,uncovered
EL,2012,CRF1A3B,14231.96,road_transport,uncovered
EL,2013,CRF1A3B,14457.98,road_transport,uncovered
EL,2014,CRF1A3B,14317.59,road_transport,uncovered
EL,2015,CRF1A3B,14555.69,road_transport,uncovered
EL,2016,CRF1A3B,14787.9,road_transport,uncovered
EL,2017,CRF1A3B,14533.96,road_transport,uncovered
EL,2018,CRF1A3B,14592.54,road_transport,uncovered
EL,2019,CRF1A3B,15010.61,road_transport,uncovered
EL,2020,CRF1A3B,13136.46,road_transport,uncovered
EL,2021,CRF1A3B,14263.55,road_transport,uncovered
EL,2022,CRF1A3B,15213.16,road_transport,uncovered
EL,2023,CRF1A3B,14756.11,road_transport,uncovered
EL,2024,CRF1A3B,15336.18,road_transport,uncovered
ES,1990,CRF1A3B,50429.36,road_transport,uncovered
ES,1991,CRF1A3B,53332.55,road_transport,uncovered
ES,1992,CRF1A3B,56971.05,road_transport,uncovered
ES,1993,CRF1A3B,56480.45,road_transport,uncovered
ES,1994,CRF1A3B,59549.2,road_transport,uncovered
ES,1995,CRF1A3B,60411.41,road_transport,uncovered
ES,1996,CRF1A3B,64326.19,road_transport,uncovered
ES,1997,CRF1A3B,65012.22,road_transport,uncovered
ES,1998,CRF1A3B,71355.18,road_transport,uncovered
ES,1999,CRF1A3B,75090.81,road_transport,uncovered
ES,2000,CRF1A3B,77123.65,road_transport,uncovered
ES,2001,CRF1A3B,80949.16,road_transport,uncovered
ES,2002,CRF1A3B,82819.12,road_transport,uncovered
ES,2003,CRF1A3B,86647.96,road_transport,uncovered
ES,2004,CRF1A3B,89858.53,road_transport,uncovered
ES,2005,CRF1A3B,92418.19,road_transport,uncovered
ES,2006,CRF1A3B,95285.66,road_transport,uncovered
ES,2007,CRF1A3B,98171.98,road_transport,uncovered
ES,2008,CRF1A3B,92987.19,road_transport,uncovered
ES,2009,CRF1A3B,86979.74,road_transport,uncovered
ES,2010,CRF1A3B,83795.5,road_transport,uncovered
ES,2011,CRF1A3B,79460.86,road_transport,uncovered
ES,2012,CRF1A3B,72824.61,road_transport,uncovered
ES,2013,CRF1A3B,75128.26,road_transport,uncovered
ES,2014,CRF1A3B,75981.52,road_transport,uncovered
ES,2015,CRF1A3B,78688.63,road_transport,uncovered
ES,2016,CRF1A3B,80740.2,road_transport,uncovered
ES,2017,CRF1A3B,82061.59,road_transport,uncovered
ES,2018,CRF1A3B,82739.71,road_transport,uncovered
ES,2019,CRF1A3B,83614.08,road_transport,uncovered
ES,2020,CRF1A3B,68770.33,road_transport,uncovered
ES,2021,CRF1A3B,79248.77,road_transport,uncovered
ES,2022,CRF1A3B,82594.63,road_transport,uncovered
ES,2023,CRF1A3B,80355.22,road_transport,uncovered
